Grassland_medium,Grassland_high,Grassland_low,Crop,Forest_Deciduous,Forest_Mixed,Forest_Coniferous,Forest_even_aged,Forest_uneven_aged,scenario_no
7,0,0,3,0,5,0,0,0,1373
0,7,0,3,0,5,0,0,0,1374
5,1,1,3,0,5,0,0,0,1375
3,3,1,3,0,5,0,0,0,1376
1,5,1,3,0,5,0,0,0,1377
3,1,3,3,0,5,0,0,0,1378
1,3,3,3,0,5,0,0,0,1379
1,1,5,3,0,5,0,0,0,1380
0,0,7,3,0,5,0,0,0,1381
5,0,0,5,0,5,0,0,0,1382
0,5,0,5,0,5,0,0,0,1383
3,1,1,5,0,5,0,0,0,1384
1,3,1,5,0,5,0,0,0,1385
1,1,3,5,0,5,0,0,0,1386
0,0,5,5,0,5,0,0,0,1387
3,0,0,7,0,5,0,0,0,1388
0,3,0,7,0,5,0,0,0,1389
1,1,1,7,0,5,0,0,0,1390
0,0,3,7,0,5,0,0,0,1391
1,0,0,9,0,5,0,0,0,1392
0,1,0,9,0,5,0,0,0,1393
0,0,1,9,0,5,0,0,0,1394
9,0,0,0,1,5,0,0,0,1395
0,9,0,0,1,5,0,0,0,1396
7,1,1,0,1,5,0,0,0,1397
5,3,1,0,1,5,0,0,0,1398
3,5,1,0,1,5,0,0,0,1399
1,7,1,0,1,5,0,0,0,1400
5,1,3,0,1,5,0,0,0,1401
3,3,3,0,1,5,0,0,0,1402
1,5,3,0,1,5,0,0,0,1403
3,1,5,0,1,5,0,0,0,1404
1,3,5,0,1,5,0,0,0,1405
1,1,7,0,1,5,0,0,0,1406
0,0,9,0,1,5,0,0,0,1407
7,1,0,1,1,5,0,0,0,1408
5,3,0,1,1,5,0,0,0,1409
3,5,0,1,1,5,0,0,0,1410
1,7,0,1,1,5,0,0,0,1411
7,0,1,1,1,5,0,0,0,1412
0,7,1,1,1,5,0,0,0,1413
5,0,3,1,1,5,0,0,0,1414
0,5,3,1,1,5,0,0,0,1415
3,0,5,1,1,5,0,0,0,1416
0,3,5,1,1,5,0,0,0,1417
1,0,7,1,1,5,0,0,0,1418
0,1,7,1,1,5,0,0,0,1419
5,1,0,3,1,5,0,0,0,1420
3,3,0,3,1,5,0,0,0,1421
1,5,0,3,1,5,0,0,0,1422
5,0,1,3,1,5,0,0,0,1423
0,5,1,3,1,5,0,0,0,1424
3,0,3,3,1,5,0,0,0,1425
0,3,3,3,1,5,0,0,0,1426
1,0,5,3,1,5,0,0,0,1427
0,1,5,3,1,5,0,0,0,1428
3,1,0,5,1,5,0,0,0,1429
1,3,0,5,1,5,0,0,0,1430
3,0,1,5,1,5,0,0,0,1431
0,3,1,5,1,5,0,0,0,1432
1,0,3,5,1,5,0,0,0,1433
0,1,3,5,1,5,0,0,0,1434
1,1,0,7,1,5,0,0,0,1435
1,0,1,7,1,5,0,0,0,1436
0,1,1,7,1,5,0,0,0,1437
0,0,0,9,1,5,0,0,0,1438
7,0,0,0,3,5,0,0,0,1439
0,7,0,0,3,5,0,0,0,1440
5,1,1,0,3,5,0,0,0,1441
3,3,1,0,3,5,0,0,0,1442
1,5,1,0,3,5,0,0,0,1443
3,1,3,0,3,5,0,0,0,1444
1,3,3,0,3,5,0,0,0,1445
1,1,5,0,3,5,0,0,0,1446
0,0,7,0,3,5,0,0,0,1447
5,1,0,1,3,5,0,0,0,1448
3,3,0,1,3,5,0,0,0,1449
1,5,0,1,3,5,0,0,0,1450
5,0,1,1,3,5,0,0,0,1451
0,5,1,1,3,5,0,0,0,1452
3,0,3,1,3,5,0,0,0,1453
0,3,3,1,3,5,0,0,0,1454
1,0,5,1,3,5,0,0,0,1455
0,1,5,1,3,5,0,0,0,1456
3,1,0,3,3,5,0,0,0,1457
1,3,0,3,3,5,0,0,0,1458
3,0,1,3,3,5,0,0,0,1459
0,3,1,3,3,5,0,0,0,1460
1,0,3,3,3,5,0,0,0,1461
0,1,3,3,3,5,0,0,0,1462
1,1,0,5,3,5,0,0,0,1463
1,0,1,5,3,5,0,0,0,1464
0,1,1,5,3,5,0,0,0,1465
0,0,0,7,3,5,0,0,0,1466
5,0,0,0,5,5,0,0,0,1467
0,5,0,0,5,5,0,0,0,1468
3,1,1,0,5,5,0,0,0,1469
1,3,1,0,5,5,0,0,0,1470
1,1,3,0,5,5,0,0,0,1471
0,0,5,0,5,5,0,0,0,1472
3,1,0,1,5,5,0,0,0,1473
1,3,0,1,5,5,0,0,0,1474
3,0,1,1,5,5,0,0,0,1475
0,3,1,1,5,5,0,0,0,1476
1,0,3,1,5,5,0,0,0,1477
0,1,3,1,5,5,0,0,0,1478
1,1,0,3,5,5,0,0,0,1479
1,0,1,3,5,5,0,0,0,1480
0,1,1,3,5,5,0,0,0,1481
0,0,0,5,5,5,0,0,0,1482
3,0,0,0,7,5,0,0,0,1483
0,3,0,0,7,5,0,0,0,1484
1,1,1,0,7,5,0,0,0,1485
0,0,3,0,7,5,0,0,0,1486
1,1,0,1,7,5,0,0,0,1487
1,0,1,1,7,5,0,0,0,1488
0,1,1,1,7,5,0,0,0,1489
0,0,0,3,7,5,0,0,0,1490
1,0,0,0,9,5,0,0,0,1491
0,1,0,0,9,5,0,0,0,1492
0,0,1,0,9,5,0,0,0,1493
0,0,0,1,9,5,0,0,0,1494
7,1,0,0,0,7,0,0,0,1495
5,3,0,0,0,7,0,0,0,1496
3,5,0,0,0,7,0,0,0,1497
1,7,0,0,0,7,0,0,0,1498
7,0,1,0,0,7,0,0,0,1499
0,7,1,0,0,7,0,0,0,1500
5,0,3,0,0,7,0,0,0,1501
0,5,3,0,0,7,0,0,0,1502
3,0,5,0,0,7,0,0,0,1503
0,3,5,0,0,7,0,0,0,1504
1,0,7,0,0,7,0,0,0,1505
0,1,7,0,0,7,0,0,0,1506
7,0,0,1,0,7,0,0,0,1507
0,7,0,1,0,7,0,0,0,1508
5,1,1,1,0,7,0,0,0,1509
3,3,1,1,0,7,0,0,0,1510
1,5,1,1,0,7,0,0,0,1511
3,1,3,1,0,7,0,0,0,1512
1,3,3,1,0,7,0,0,0,1513
1,1,5,1,0,7,0,0,0,1514
0,0,7,1,0,7,0,0,0,1515
5,0,0,3,0,7,0,0,0,1516
0,5,0,3,0,7,0,0,0,1517
3,1,1,3,0,7,0,0,0,1518
1,3,1,3,0,7,0,0,0,1519
1,1,3,3,0,7,0,0,0,1520
0,0,5,3,0,7,0,0,0,1521
3,0,0,5,0,7,0,0,0,1522
0,3,0,5,0,7,0,0,0,1523
1,0,0,7,0,7,0,0,0,1524
0,1,0,7,0,7,0,0,0,1525
0,0,1,7,0,7,0,0,0,1526
7,0,0,0,1,7,0,0,0,1527
0,7,0,0,1,7,0,0,0,1528
5,1,1,0,1,7,0,0,0,1529
3,3,1,0,1,7,0,0,0,1530
1,5,1,0,1,7,0,0,0,1531
3,1,3,0,1,7,0,0,0,1532
1,3,3,0,1,7,0,0,0,1533
1,1,5,0,1,7,0,0,0,1534
0,0,7,0,1,7,0,0,0,1535
5,1,0,1,1,7,0,0,0,1536
3,3,0,1,1,7,0,0,0,1537
1,5,0,1,1,7,0,0,0,1538
5,0,1,1,1,7,0,0,0,1539
0,5,1,1,1,7,0,0,0,1540
3,0,3,1,1,7,0,0,0,1541
0,3,3,1,1,7,0,0,0,1542
1,0,5,1,1,7,0,0,0,1543
0,1,5,1,1,7,0,0,0,1544
3,1,0,3,1,7,0,0,0,1545
1,3,0,3,1,7,0,0,0,1546
3,0,1,3,1,7,0,0,0,1547
0,3,1,3,1,7,0,0,0,1548
1,0,3,3,1,7,0,0,0,1549
0,1,3,3,1,7,0,0,0,1550
1,1,0,5,1,7,0,0,0,1551
1,0,1,5,1,7,0,0,0,1552
0,1,1,5,1,7,0,0,0,1553
0,0,0,7,1,7,0,0,0,1554
5,0,0,0,3,7,0,0,0,1555
0,5,0,0,3,7,0,0,0,1556
3,1,1,0,3,7,0,0,0,1557
1,3,1,0,3,7,0,0,0,1558
1,1,3,0,3,7,0,0,0,1559
0,0,5,0,3,7,0,0,0,1560
3,1,0,1,3,7,0,0,0,1561
1,3,0,1,3,7,0,0,0,1562
3,0,1,1,3,7,0,0,0,1563
0,3,1,1,3,7,0,0,0,1564
1,0,3,1,3,7,0,0,0,1565
0,1,3,1,3,7,0,0,0,1566
1,1,0,3,3,7,0,0,0,1567
1,0,1,3,3,7,0,0,0,1568
0,1,1,3,3,7,0,0,0,1569
0,0,0,5,3,7,0,0,0,1570
3,0,0,0,5,7,0,0,0,1571
0,3,0,0,5,7,0,0,0,1572
1,1,1,0,5,7,0,0,0,1573
0,0,3,0,5,7,0,0,0,1574
1,1,0,1,5,7,0,0,0,1575
1,0,1,1,5,7,0,0,0,1576
0,1,1,1,5,7,0,0,0,1577
0,0,0,3,5,7,0,0,0,1578
1,0,0,0,7,7,0,0,0,1579
0,1,0,0,7,7,0,0,0,1580
0,0,1,0,7,7,0,0,0,1581
0,0,0,1,7,7,0,0,0,1582
5,1,0,0,0,9,0,0,0,1583
3,3,0,0,0,9,0,0,0,1584
1,5,0,0,0,9,0,0,0,1585
5,0,1,0,0,9,0,0,0,1586
0,5,1,0,0,9,0,0,0,1587
3,0,3,0,0,9,0,0,0,1588
0,3,3,0,0,9,0,0,0,1589
1,0,5,0,0,9,0,0,0,1590
0,1,5,0,0,9,0,0,0,1591
5,0,0,1,0,9,0,0,0,1592
0,5,0,1,0,9,0,0,0,1593
3,1,1,1,0,9,0,0,0,1594
1,3,1,1,0,9,0,0,0,1595
1,1,3,1,0,9,0,0,0,1596
0,0,5,1,0,9,0,0,0,1597
3,0,0,3,0,9,0,0,0,1598
0,3,0,3,0,9,0,0,0,1599
0,0,3,3,0,9,0,0,0,1600
1,0,0,5,0,9,0,0,0,1601
0,1,0,5,0,9,0,0,0,1602
0,0,1,5,0,9,0,0,0,1603
5,0,0,0,1,9,0,0,0,1604
0,5,0,0,1,9,0,0,0,1605
3,1,1,0,1,9,0,0,0,1606
1,3,1,0,1,9,0,0,0,1607
1,1,3,0,1,9,0,0,0,1608
0,0,5,0,1,9,0,0,0,1609
3,1,0,1,1,9,0,0,0,1610
1,3,0,1,1,9,0,0,0,1611
3,0,1,1,1,9,0,0,0,1612
0,3,1,1,1,9,0,0,0,1613
1,0,3,1,1,9,0,0,0,1614
0,1,3,1,1,9,0,0,0,1615
1,1,0,3,1,9,0,0,0,1616
1,0,1,3,1,9,0,0,0,1617
0,1,1,3,1,9,0,0,0,1618
0,0,0,5,1,9,0,0,0,1619
3,0,0,0,3,9,0,0,0,1620
0,3,0,0,3,9,0,0,0,1621
1,1,1,0,3,9,0,0,0,1622
0,0,3,0,3,9,0,0,0,1623
1,1,0,1,3,9,0,0,0,1624
1,0,1,1,3,9,0,0,0,1625
0,1,1,1,3,9,0,0,0,1626
0,0,0,3,3,9,0,0,0,1627
1,0,0,0,5,9,0,0,0,1628
0,1,0,0,5,9,0,0,0,1629
0,0,1,0,5,9,0,0,0,1630
0,0,0,1,5,9,0,0,0,1631
3,1,0,0,0,11,0,0,0,1632
1,3,0,0,0,11,0,0,0,1633
3,0,1,0,0,11,0,0,0,1634
0,3,1,0,0,11,0,0,0,1635
1,0,3,0,0,11,0,0,0,1636
0,1,3,0,0,11,0,0,0,1637
3,0,0,1,0,11,0,0,0,1638
0,3,0,1,0,11,0,0,0,1639
1,1,1,1,0,11,0,0,0,1640
0,0,3,1,0,11,0,0,0,1641
1,0,0,3,0,11,0,0,0,1642
0,1,0,3,0,11,0,0,0,1643
0,0,1,3,0,11,0,0,0,1644
3,0,0,0,1,11,0,0,0,1645
0,3,0,0,1,11,0,0,0,1646
1,1,1,0,1,11,0,0,0,1647
0,0,3,0,1,11,0,0,0,1648
1,1,0,1,1,11,0,0,0,1649
1,0,1,1,1,11,0,0,0,1650
0,1,1,1,1,11,0,0,0,1651
0,0,0,3,1,11,0,0,0,1652
1,0,0,0,3,11,0,0,0,1653
0,1,0,0,3,11,0,0,0,1654
0,0,1,0,3,11,0,0,0,1655
0,0,0,1,3,11,0,0,0,1656
1,1,0,0,0,13,0,0,0,1657
1,0,1,0,0,13,0,0,0,1658
0,1,1,0,0,13,0,0,0,1659
1,0,0,1,0,13,0,0,0,1660
0,1,0,1,0,13,0,0,0,1661
0,0,1,1,0,13,0,0,0,1662
1,0,0,0,1,13,0,0,0,1663
0,1,0,0,1,13,0,0,0,1664
0,0,1,0,1,13,0,0,0,1665
0,0,0,1,1,13,0,0,0,1666
0,0,0,0,0,15,0,0,0,1667
13,1,0,0,0,0,1,0,0,1668
11,3,0,0,0,0,1,0,0,1669
9,5,0,0,0,0,1,0,0,1670
7,7,0,0,0,0,1,0,0,1671
5,9,0,0,0,0,1,0,0,1672
3,11,0,0,0,0,1,0,0,1673
1,13,0,0,0,0,1,0,0,1674
13,0,1,0,0,0,1,0,0,1675
0,13,1,0,0,0,1,0,0,1676
11,0,3,0,0,0,1,0,0,1677
0,11,3,0,0,0,1,0,0,1678
9,0,5,0,0,0,1,0,0,1679
0,9,5,0,0,0,1,0,0,1680
7,0,7,0,0,0,1,0,0,1681
0,7,7,0,0,0,1,0,0,1682
5,0,9,0,0,0,1,0,0,1683
0,5,9,0,0,0,1,0,0,1684
3,0,11,0,0,0,1,0,0,1685
0,3,11,0,0,0,1,0,0,1686
1,0,13,0,0,0,1,0,0,1687
0,1,13,0,0,0,1,0,0,1688
13,0,0,1,0,0,1,0,0,1689
0,13,0,1,0,0,1,0,0,1690
11,1,1,1,0,0,1,0,0,1691
9,3,1,1,0,0,1,0,0,1692
7,5,1,1,0,0,1,0,0,1693
5,7,1,1,0,0,1,0,0,1694
3,9,1,1,0,0,1,0,0,1695
1,11,1,1,0,0,1,0,0,1696
9,1,3,1,0,0,1,0,0,1697
7,3,3,1,0,0,1,0,0,1698
5,5,3,1,0,0,1,0,0,1699
3,7,3,1,0,0,1,0,0,1700
1,9,3,1,0,0,1,0,0,1701
7,1,5,1,0,0,1,0,0,1702
5,3,5,1,0,0,1,0,0,1703
3,5,5,1,0,0,1,0,0,1704
1,7,5,1,0,0,1,0,0,1705
5,1,7,1,0,0,1,0,0,1706
3,3,7,1,0,0,1,0,0,1707
1,5,7,1,0,0,1,0,0,1708
3,1,9,1,0,0,1,0,0,1709
1,3,9,1,0,0,1,0,0,1710
1,1,11,1,0,0,1,0,0,1711
0,0,13,1,0,0,1,0,0,1712
11,0,0,3,0,0,1,0,0,1713
0,11,0,3,0,0,1,0,0,1714
9,1,1,3,0,0,1,0,0,1715
7,3,1,3,0,0,1,0,0,1716
5,5,1,3,0,0,1,0,0,1717
3,7,1,3,0,0,1,0,0,1718
1,9,1,3,0,0,1,0,0,1719
7,1,3,3,0,0,1,0,0,1720
5,3,3,3,0,0,1,0,0,1721
3,5,3,3,0,0,1,0,0,1722
1,7,3,3,0,0,1,0,0,1723
5,1,5,3,0,0,1,0,0,1724
3,3,5,3,0,0,1,0,0,1725
1,5,5,3,0,0,1,0,0,1726
3,1,7,3,0,0,1,0,0,1727
1,3,7,3,0,0,1,0,0,1728
1,1,9,3,0,0,1,0,0,1729
0,0,11,3,0,0,1,0,0,1730
9,0,0,5,0,0,1,0,0,1731
0,9,0,5,0,0,1,0,0,1732
7,1,1,5,0,0,1,0,0,1733
5,3,1,5,0,0,1,0,0,1734
3,5,1,5,0,0,1,0,0,1735
1,7,1,5,0,0,1,0,0,1736
5,1,3,5,0,0,1,0,0,1737
3,3,3,5,0,0,1,0,0,1738
1,5,3,5,0,0,1,0,0,1739
3,1,5,5,0,0,1,0,0,1740
1,3,5,5,0,0,1,0,0,1741
1,1,7,5,0,0,1,0,0,1742
0,0,9,5,0,0,1,0,0,1743
7,0,0,7,0,0,1,0,0,1744
0,7,0,7,0,0,1,0,0,1745
5,1,1,7,0,0,1,0,0,1746
3,3,1,7,0,0,1,0,0,1747
1,5,1,7,0,0,1,0,0,1748
3,1,3,7,0,0,1,0,0,1749
1,3,3,7,0,0,1,0,0,1750
1,1,5,7,0,0,1,0,0,1751
0,0,7,7,0,0,1,0,0,1752
5,0,0,9,0,0,1,0,0,1753
0,5,0,9,0,0,1,0,0,1754
3,1,1,9,0,0,1,0,0,1755
1,3,1,9,0,0,1,0,0,1756
1,1,3,9,0,0,1,0,0,1757
0,0,5,9,0,0,1,0,0,1758
3,0,0,11,0,0,1,0,0,1759
0,3,0,11,0,0,1,0,0,1760
1,1,1,11,0,0,1,0,0,1761
0,0,3,11,0,0,1,0,0,1762
1,0,0,13,0,0,1,0,0,1763
0,1,0,13,0,0,1,0,0,1764
0,0,1,13,0,0,1,0,0,1765
13,0,0,0,1,0,1,0,0,1766
0,13,0,0,1,0,1,0,0,1767
11,1,1,0,1,0,1,0,0,1768
9,3,1,0,1,0,1,0,0,1769
7,5,1,0,1,0,1,0,0,1770
5,7,1,0,1,0,1,0,0,1771
3,9,1,0,1,0,1,0,0,1772
1,11,1,0,1,0,1,0,0,1773
9,1,3,0,1,0,1,0,0,1774
7,3,3,0,1,0,1,0,0,1775
5,5,3,0,1,0,1,0,0,1776
3,7,3,0,1,0,1,0,0,1777
1,9,3,0,1,0,1,0,0,1778
7,1,5,0,1,0,1,0,0,1779
5,3,5,0,1,0,1,0,0,1780
3,5,5,0,1,0,1,0,0,1781
1,7,5,0,1,0,1,0,0,1782
5,1,7,0,1,0,1,0,0,1783
3,3,7,0,1,0,1,0,0,1784
1,5,7,0,1,0,1,0,0,1785
3,1,9,0,1,0,1,0,0,1786
1,3,9,0,1,0,1,0,0,1787
1,1,11,0,1,0,1,0,0,1788
0,0,13,0,1,0,1,0,0,1789
11,1,0,1,1,0,1,0,0,1790
9,3,0,1,1,0,1,0,0,1791
7,5,0,1,1,0,1,0,0,1792
5,7,0,1,1,0,1,0,0,1793
3,9,0,1,1,0,1,0,0,1794
1,11,0,1,1,0,1,0,0,1795
11,0,1,1,1,0,1,0,0,1796
0,11,1,1,1,0,1,0,0,1797
9,0,3,1,1,0,1,0,0,1798
0,9,3,1,1,0,1,0,0,1799
7,0,5,1,1,0,1,0,0,1800
0,7,5,1,1,0,1,0,0,1801
5,0,7,1,1,0,1,0,0,1802
0,5,7,1,1,0,1,0,0,1803
3,0,9,1,1,0,1,0,0,1804
0,3,9,1,1,0,1,0,0,1805
1,0,11,1,1,0,1,0,0,1806
0,1,11,1,1,0,1,0,0,1807
9,1,0,3,1,0,1,0,0,1808
7,3,0,3,1,0,1,0,0,1809
5,5,0,3,1,0,1,0,0,1810
3,7,0,3,1,0,1,0,0,1811
1,9,0,3,1,0,1,0,0,1812
9,0,1,3,1,0,1,0,0,1813
0,9,1,3,1,0,1,0,0,1814
7,0,3,3,1,0,1,0,0,1815
0,7,3,3,1,0,1,0,0,1816
5,0,5,3,1,0,1,0,0,1817
0,5,5,3,1,0,1,0,0,1818
3,0,7,3,1,0,1,0,0,1819
0,3,7,3,1,0,1,0,0,1820
1,0,9,3,1,0,1,0,0,1821
0,1,9,3,1,0,1,0,0,1822
7,1,0,5,1,0,1,0,0,1823
5,3,0,5,1,0,1,0,0,1824
3,5,0,5,1,0,1,0,0,1825
1,7,0,5,1,0,1,0,0,1826
7,0,1,5,1,0,1,0,0,1827
0,7,1,5,1,0,1,0,0,1828
5,0,3,5,1,0,1,0,0,1829
0,5,3,5,1,0,1,0,0,1830
3,0,5,5,1,0,1,0,0,1831
0,3,5,5,1,0,1,0,0,1832
1,0,7,5,1,0,1,0,0,1833
0,1,7,5,1,0,1,0,0,1834
5,1,0,7,1,0,1,0,0,1835
3,3,0,7,1,0,1,0,0,1836
1,5,0,7,1,0,1,0,0,1837
5,0,1,7,1,0,1,0,0,1838
0,5,1,7,1,0,1,0,0,1839
3,0,3,7,1,0,1,0,0,1840
0,3,3,7,1,0,1,0,0,1841
1,0,5,7,1,0,1,0,0,1842
0,1,5,7,1,0,1,0,0,1843
3,1,0,9,1,0,1,0,0,1844
1,3,0,9,1,0,1,0,0,1845
3,0,1,9,1,0,1,0,0,1846
0,3,1,9,1,0,1,0,0,1847
1,0,3,9,1,0,1,0,0,1848
0,1,3,9,1,0,1,0,0,1849
1,1,0,11,1,0,1,0,0,1850
1,0,1,11,1,0,1,0,0,1851
0,1,1,11,1,0,1,0,0,1852
0,0,0,13,1,0,1,0,0,1853
11,0,0,0,3,0,1,0,0,1854
0,11,0,0,3,0,1,0,0,1855
9,1,1,0,3,0,1,0,0,1856
7,3,1,0,3,0,1,0,0,1857
5,5,1,0,3,0,1,0,0,1858
3,7,1,0,3,0,1,0,0,1859
1,9,1,0,3,0,1,0,0,1860
7,1,3,0,3,0,1,0,0,1861
5,3,3,0,3,0,1,0,0,1862
3,5,3,0,3,0,1,0,0,1863
1,7,3,0,3,0,1,0,0,1864
5,1,5,0,3,0,1,0,0,1865
3,3,5,0,3,0,1,0,0,1866
1,5,5,0,3,0,1,0,0,1867
3,1,7,0,3,0,1,0,0,1868
1,3,7,0,3,0,1,0,0,1869
1,1,9,0,3,0,1,0,0,1870
0,0,11,0,3,0,1,0,0,1871
9,1,0,1,3,0,1,0,0,1872
7,3,0,1,3,0,1,0,0,1873
5,5,0,1,3,0,1,0,0,1874
3,7,0,1,3,0,1,0,0,1875
1,9,0,1,3,0,1,0,0,1876
9,0,1,1,3,0,1,0,0,1877
0,9,1,1,3,0,1,0,0,1878
7,0,3,1,3,0,1,0,0,1879
0,7,3,1,3,0,1,0,0,1880
5,0,5,1,3,0,1,0,0,1881
0,5,5,1,3,0,1,0,0,1882
3,0,7,1,3,0,1,0,0,1883
0,3,7,1,3,0,1,0,0,1884
1,0,9,1,3,0,1,0,0,1885
0,1,9,1,3,0,1,0,0,1886
7,1,0,3,3,0,1,0,0,1887
5,3,0,3,3,0,1,0,0,1888
3,5,0,3,3,0,1,0,0,1889
1,7,0,3,3,0,1,0,0,1890
7,0,1,3,3,0,1,0,0,1891
0,7,1,3,3,0,1,0,0,1892
5,0,3,3,3,0,1,0,0,1893
0,5,3,3,3,0,1,0,0,1894
3,0,5,3,3,0,1,0,0,1895
0,3,5,3,3,0,1,0,0,1896
1,0,7,3,3,0,1,0,0,1897
0,1,7,3,3,0,1,0,0,1898
5,1,0,5,3,0,1,0,0,1899
3,3,0,5,3,0,1,0,0,1900
1,5,0,5,3,0,1,0,0,1901
5,0,1,5,3,0,1,0,0,1902
0,5,1,5,3,0,1,0,0,1903
3,0,3,5,3,0,1,0,0,1904
0,3,3,5,3,0,1,0,0,1905
1,0,5,5,3,0,1,0,0,1906
0,1,5,5,3,0,1,0,0,1907
3,1,0,7,3,0,1,0,0,1908
1,3,0,7,3,0,1,0,0,1909
3,0,1,7,3,0,1,0,0,1910
0,3,1,7,3,0,1,0,0,1911
1,0,3,7,3,0,1,0,0,1912
0,1,3,7,3,0,1,0,0,1913
1,1,0,9,3,0,1,0,0,1914
1,0,1,9,3,0,1,0,0,1915
0,1,1,9,3,0,1,0,0,1916
0,0,0,11,3,0,1,0,0,1917
9,0,0,0,5,0,1,0,0,1918
0,9,0,0,5,0,1,0,0,1919
7,1,1,0,5,0,1,0,0,1920
5,3,1,0,5,0,1,0,0,1921
3,5,1,0,5,0,1,0,0,1922
1,7,1,0,5,0,1,0,0,1923
5,1,3,0,5,0,1,0,0,1924
3,3,3,0,5,0,1,0,0,1925
1,5,3,0,5,0,1,0,0,1926
3,1,5,0,5,0,1,0,0,1927
1,3,5,0,5,0,1,0,0,1928
1,1,7,0,5,0,1,0,0,1929
0,0,9,0,5,0,1,0,0,1930
7,1,0,1,5,0,1,0,0,1931
5,3,0,1,5,0,1,0,0,1932
3,5,0,1,5,0,1,0,0,1933
1,7,0,1,5,0,1,0,0,1934
7,0,1,1,5,0,1,0,0,1935
0,7,1,1,5,0,1,0,0,1936
5,0,3,1,5,0,1,0,0,1937
0,5,3,1,5,0,1,0,0,1938
3,0,5,1,5,0,1,0,0,1939
0,3,5,1,5,0,1,0,0,1940
1,0,7,1,5,0,1,0,0,1941
0,1,7,1,5,0,1,0,0,1942
5,1,0,3,5,0,1,0,0,1943
3,3,0,3,5,0,1,0,0,1944
1,5,0,3,5,0,1,0,0,1945
5,0,1,3,5,0,1,0,0,1946
0,5,1,3,5,0,1,0,0,1947
3,0,3,3,5,0,1,0,0,1948
0,3,3,3,5,0,1,0,0,1949
1,0,5,3,5,0,1,0,0,1950
0,1,5,3,5,0,1,0,0,1951
3,1,0,5,5,0,1,0,0,1952
1,3,0,5,5,0,1,0,0,1953
3,0,1,5,5,0,1,0,0,1954
0,3,1,5,5,0,1,0,0,1955
1,0,3,5,5,0,1,0,0,1956
0,1,3,5,5,0,1,0,0,1957
1,1,0,7,5,0,1,0,0,1958
1,0,1,7,5,0,1,0,0,1959
0,1,1,7,5,0,1,0,0,1960
0,0,0,9,5,0,1,0,0,1961
7,0,0,0,7,0,1,0,0,1962
0,7,0,0,7,0,1,0,0,1963
5,1,1,0,7,0,1,0,0,1964
3,3,1,0,7,0,1,0,0,1965
1,5,1,0,7,0,1,0,0,1966
3,1,3,0,7,0,1,0,0,1967
1,3,3,0,7,0,1,0,0,1968
1,1,5,0,7,0,1,0,0,1969
0,0,7,0,7,0,1,0,0,1970
5,1,0,1,7,0,1,0,0,1971
3,3,0,1,7,0,1,0,0,1972
1,5,0,1,7,0,1,0,0,1973
5,0,1,1,7,0,1,0,0,1974
0,5,1,1,7,0,1,0,0,1975
3,0,3,1,7,0,1,0,0,1976
0,3,3,1,7,0,1,0,0,1977
1,0,5,1,7,0,1,0,0,1978
0,1,5,1,7,0,1,0,0,1979
3,1,0,3,7,0,1,0,0,1980
1,3,0,3,7,0,1,0,0,1981
3,0,1,3,7,0,1,0,0,1982
0,3,1,3,7,0,1,0,0,1983
1,0,3,3,7,0,1,0,0,1984
0,1,3,3,7,0,1,0,0,1985
1,1,0,5,7,0,1,0,0,1986
1,0,1,5,7,0,1,0,0,1987
0,1,1,5,7,0,1,0,0,1988
0,0,0,7,7,0,1,0,0,1989
5,0,0,0,9,0,1,0,0,1990
0,5,0,0,9,0,1,0,0,1991
3,1,1,0,9,0,1,0,0,1992
1,3,1,0,9,0,1,0,0,1993
1,1,3,0,9,0,1,0,0,1994
0,0,5,0,9,0,1,0,0,1995
3,1,0,1,9,0,1,0,0,1996
1,3,0,1,9,0,1,0,0,1997
3,0,1,1,9,0,1,0,0,1998
0,3,1,1,9,0,1,0,0,1999
1,0,3,1,9,0,1,0,0,2000
0,1,3,1,9,0,1,0,0,2001
1,1,0,3,9,0,1,0,0,2002
1,0,1,3,9,0,1,0,0,2003
0,1,1,3,9,0,1,0,0,2004
0,0,0,5,9,0,1,0,0,2005
3,0,0,0,11,0,1,0,0,2006
0,3,0,0,11,0,1,0,0,2007
1,1,1,0,11,0,1,0,0,2008
0,0,3,0,11,0,1,0,0,2009
1,1,0,1,11,0,1,0,0,2010
1,0,1,1,11,0,1,0,0,2011
0,1,1,1,11,0,1,0,0,2012
0,0,0,3,11,0,1,0,0,2013
1,0,0,0,13,0,1,0,0,2014
0,1,0,0,13,0,1,0,0,2015
0,0,1,0,13,0,1,0,0,2016
0,0,0,1,13,0,1,0,0,2017
13,0,0,0,0,1,1,0,0,2018
0,13,0,0,0,1,1,0,0,2019
11,1,1,0,0,1,1,0,0,2020
9,3,1,0,0,1,1,0,0,2021
7,5,1,0,0,1,1,0,0,2022
5,7,1,0,0,1,1,0,0,2023
3,9,1,0,0,1,1,0,0,2024
1,11,1,0,0,1,1,0,0,2025
9,1,3,0,0,1,1,0,0,2026
7,3,3,0,0,1,1,0,0,2027
5,5,3,0,0,1,1,0,0,2028
3,7,3,0,0,1,1,0,0,2029
1,9,3,0,0,1,1,0,0,2030
7,1,5,0,0,1,1,0,0,2031
5,3,5,0,0,1,1,0,0,2032
3,5,5,0,0,1,1,0,0,2033
1,7,5,0,0,1,1,0,0,2034
