Plot,Acrocephalus_palustris,Acrocephalus_scirpaceus,Alauda_arvensis,Anser_anser,Anthus_pratensis,Anthus_trivialis,Ardea_cinerea,Buteo_buteo,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Carduelis_spinus,Ciconia_ciconia,Coccothraustes_coccothraustes,Columba_oenas,Columba_palumbus,Corvus_corax,Corvus_corone_cornix,Corvus_corone_corone,Coturnix_coturnix,Cuculus_canorus,Cyanistes_caeruleus,Delichon_urbicum,Dryocopus_martius,Emberiza_calandra,Emberiza_citrinella,Erithacus_rubecula,Falco_tinnunculus,Fringilla_coelebs,Gallinago_gallinago,Garrulus_glandarius,Grus_grus,Hippolais_icterina,Hirundo_rustica,Jynx_torquilla,Lanius_collurio,Locustella_naevia,Lullula_arborea,Luscinia_megarhynchos,Milvus_migrans,Milvus_milvus,Motacilla_alba,Motacilla_flava,Muscicapa_striata,Oenanthe_oenanthe,Parus_cristatus,Parus_major,Parus_palustris,Passer_montanus,Periparus_ater,Pernis_apivorus,Phoenicurus_ochruros,Phoenicurus_phoenicurus,Phylloscopus_collybita,Phylloscopus_trochilus,Pica_pica,Picus_viridis,Prunella_modularis,Pyrrhula_pyrrhula,Regulus_ignicapillus,Regulus_regulus,Saxicola_rubetra,Saxicola_rubicola,Sitta_europaea,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_borin,Sylvia_communis,Sylvia_curucca,Troglodytes_troglodytes,Turdus_iliacus,Turdus_merula,Turdus_philomelos,Turdus_pilaris,Turdus_viscivorus,Vanellus_vanellus,Accipiter_gentilis,Aegithalos_caudatus,Apus_apus,Certhia_brachydactyla,Certhia_familiaris,Corvus_monedula,Dendrocopos_major,Dendrocopos_medius,Dendrocopos_minor,Dendrocopos_syriacus,Ficedula_hypoleuca,Ficedula_parva,Fringilla_montifringilla,Loxia_curvirostra,Oriolus_oriolus,Parus_montanus,Passer_domesticus,Phasianus_colchicus,Phylloscopus_bonelli,Phylloscopus_sibilatrix,Picus_canus,Scolopax_rusticola,Streptopelia_turtur,Strix_aluco,Sylvia_nisoria,Crex_crex,Emberiza_schoeniclus,Perdix_perdix
HEG34,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG35,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG36,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG37,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG40,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG41,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG42,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG43,0,0,4,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,3,0,0,0,0,0,0,0,1,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG44,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG45,0,0,7,0,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG46,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG47,0,0,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEG50,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,2,0,0,0,0,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,17,0,0,0,4,1,0,0,4,2,21,10,0,0,2,0,16,0,0,0,25,0,3,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW02,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,53,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,1,0,17,0,0,0,8,1,0,0,5,4,21,15,0,0,1,0,13,0,0,0,26,0,11,5,0,2,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW03,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0,0,1,0,0,2,0,0,0,0,4,0,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,0,1,1,0,0,0,5,22,11,0,0,2,0,12,0,0,0,15,0,8,11,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HEW04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,0,0,14,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,14,17,0,0,7,4,0,0,0,0,1,1,16,4,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HEW05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,0,0,3,0,0,0,0,8,0,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,8,0,0,0,9,0,3,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,11,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,11,0,11,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HEW07,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,0,0,0,4,0,1,0,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,8,0,0,0,13,1,4,3,0,0,0,0,0,0,0,3,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HEW08,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,6,4,0,0,0,0,7,0,0,0,0,13,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,5,0,19,0,0,0,5,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
HEW09,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,4,0,0,0,0,9,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,10,0,0,0,12,0,6,5,0,1,0,0,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW10,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,0,0,0,0,0,5,0,0,0,0,10,0,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,7,0,10,7,0,1,0,0,0,0,0,3,0,9,3,1,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
HEW11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9,0,0,0,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,0,0,0,3,0,8,4,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HEW12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,0,0,0,16,0,8,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
HEW13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,13,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,12,0,0,0,0,0,0,0,0,4,22,7,0,0,2,0,6,0,0,0,20,0,9,11,0,5,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
HEW14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,13,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,16,17,0,0,4,0,0,0,0,0,1,0,24,3,0,0,1,0,10,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,1,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,1,0,0,17,9,0,1,0,2,0,0,0,0,1,0,21,16,0,0,4,0,5,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,0,0,0,0,8,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,5,0,17,0,0,0,0,0,8,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW17,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,1,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,10,2,0,0,0,0,0,0,0,0,1,0,11,1,0,0,2,0,12,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HEW18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,8,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW19,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,3,3,0,0,0,0,1,0,0,0,0,16,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,5,0,0,0,18,0,2,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,1,0,0,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,5,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,5,0,0,0,9,0,2,6,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,1,0,0,0,13,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,13,0,4,5,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW22,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,17,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,3,0,0,0,9,1,0,0,0,0,2,0,0,0,8,0,9,0,0,0,1,0,6,6,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW23,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,10,1,0,0,0,0,6,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,15,2,0,0,6,0,0,0,0,0,2,0,26,2,0,0,0,0,8,12,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW24,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,4,2,0,1,0,0,7,0,1,0,0,17,0,27,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,3,0,16,2,0,0,3,0,7,16,0,0,0,0,0,0,1,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,1,0,0,17,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,16,1,0,0,1,2,0,0,0,0,8,0,24,1,0,0,1,0,9,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW26,0,0,0,0,0,0,0,2,0,0,0,0,0,9,6,6,3,0,0,0,0,10,0,0,0,0,13,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,9,0,20,0,0,0,13,0,11,10,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HEW27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,12,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,15,0,17,0,0,0,11,0,11,9,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,0,0,0,6,0,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,22,0,0,0,9,0,5,11,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,0,0,0,0,0,4,0,0,0,0,13,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,16,1,3,2,0,1,0,0,0,0,0,4,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,8,0,0,0,0,7,0,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,6,0,0,0,14,0,6,2,0,2,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,11,0,0,0,0,12,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,8,0,0,0,7,0,4,4,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,13,0,1,0,0,11,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,0,0,1,0,4,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW33,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,7,6,0,0,0,0,1,0,0,0,0,13,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,11,0,17,0,0,0,11,0,15,5,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,8,0,0,0,0,11,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,9,0,8,3,0,1,0,0,0,0,0,2,0,8,3,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HEW35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,8,0,0,0,0,20,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,5,2,0,1,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEW36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,6,0,0,0,0,11,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,1,0,5,0,0,1,0,0,0,0,0,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HEW37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,9,0,0,0,0,17,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,5,0,7,7,0,1,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HEW38,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,11,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,2,0,0,0,15,1,16,7,0,1,0,0,0,0,0,5,0,5,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HEW39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,1,0,0,4,0,0,0,0,11,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,0,0,0,17,0,12,7,0,1,0,0,0,0,0,4,0,10,1,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
HEW40,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,0,12,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,7,0,0,0,13,0,5,4,0,0,0,0,0,0,1,5,0,5,6,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HEW41,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,1,0,0,0,0,4,0,0,0,0,17,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,6,0,5,11,0,0,0,0,0,0,1,5,0,10,0,0,0,3,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0
HEW42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,15,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,17,0,4,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HEW43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,6,0,0,0,0,7,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,17,2,0,0,0,3,0,0,0,0,1,0,20,2,0,0,1,0,9,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
